kod,year_month,total_sales,balance
ЦБ003485,2022-11,1.0,2.0
ЦБ003485,2023-03,1.0,1.0
ЦБ003485,2023-06,1.0,2.0
ЦБ003485,2023-08,1.0,1.0
ЦБ003485,2023-12,1.0,1.0
ЦБ003485,2024-05,1.0,2.0
ЦБ003485,2024-08,1.0,
ЦБ003486,2024-03,1.0,1.0
ЦБ003487,2022-04,1.0,1.0
ЦБ003487,2022-06,1.0,2.0
ЦБ003487,2023-03,2.0,4.0
ЦБ003487,2023-10,2.0,4.0
ЦБ003487,2024-06,2.0,2.0
ЦБ003496,2022-05,2.0,0.0
ЦБ003498,2022-05,1.0,1.0
ЦБ003498,2022-07,1.0,2.0
ЦБ003498,2024-05,1.0,0.0
ЦБ003500,2024-04,1.0,1.0
ЦБ003517,2022-05,1.0,6.0
ЦБ003518,2022-02,3.0,63.0
ЦБ003518,2022-03,6.0,87.0
ЦБ003518,2022-04,16.0,36.0
ЦБ003518,2022-05,11.0,35.0
ЦБ003518,2022-06,1.0,33.0
ЦБ003518,2022-07,2.0,32.0
ЦБ003518,2022-08,1.0,31.0
ЦБ003518,2022-10,14.0,11.0
ЦБ003518,2022-11,7.0,30.0
ЦБ003518,2022-12,1.0,50.0
ЦБ003518,2023-02,1.0,26.0
ЦБ003518,2023-03,3.0,20.0
ЦБ003518,2023-04,6.0,20.0
ЦБ003518,2023-05,20.0,35.0
ЦБ003518,2023-06,5.0,12.0
ЦБ003518,2023-07,3.0,12.0
ЦБ003518,2023-08,10.0,34.0
ЦБ003518,2023-09,8.0,30.0
ЦБ003518,2023-10,12.0,14.0
ЦБ003518,2023-11,3.0,20.0
ЦБ003518,2023-12,1.0,14.0
ЦБ003518,2024-01,2.0,15.0
ЦБ003518,2024-02,2.0,33.0
ЦБ003518,2024-04,3.0,27.0
ЦБ003518,2024-05,3.0,18.0
ЦБ003518,2024-06,9.0,15.0
ЦБ003518,2024-07,3.0,13.0
ЦБ003518,2024-08,2.0,
ЦБ003530,2022-01,1.0,2.0
ЦБ003530,2022-04,2.0,3.0
ЦБ003530,2023-03,1.0,1.0
ЦБ003530,2023-10,1.0,0.0
ЦБ003532,2024-03,1.0,0.0
ЦБ003533,2022-01,1.0,2.0
ЦБ003533,2022-02,1.0,1.0
ЦБ003533,2022-03,1.0,1.0
ЦБ003533,2022-04,2.0,3.0
ЦБ003533,2022-05,1.0,3.0
ЦБ003533,2023-03,1.0,1.0
ЦБ003533,2023-06,1.0,1.0
ЦБ003533,2023-09,1.0,1.0
ЦБ003533,2023-10,1.0,3.0
ЦБ003533,2023-12,1.0,3.0
ЦБ003533,2024-01,1.0,4.0
ЦБ003533,2024-03,1.0,2.0
ЦБ003533,2024-04,1.0,4.0
ЦБ003536,2022-11,1.0,1.0
ЦБ003536,2022-12,1.0,1.0
ЦБ003536,2024-04,1.0,1.0
ЦБ003536,2024-06,1.0,2.0
ЦБ003548,2023-03,1.0,1.0
ЦБ003548,2024-05,1.0,0.0
ЦБ003549,2022-11,1.0,2.0
ЦБ003549,2023-01,1.0,1.0
ЦБ003549,2023-05,1.0,2.0
ЦБ003549,2023-07,1.0,4.0
ЦБ003560,2022-01,16.0,64.0
ЦБ003560,2022-04,16.0,180.0
ЦБ003560,2022-07,16.0,98.0
ЦБ003560,2022-08,16.0,66.0
ЦБ003560,2022-10,16.0,50.0
ЦБ003560,2022-11,32.0,50.0
ЦБ003560,2023-01,16.0,34.0
ЦБ003560,2023-07,16.0,28.0
ЦБ003560,2023-08,16.0,60.0
ЦБ003560,2023-10,28.0,0.0
ЦБ003560,2023-11,16.0,64.0
ЦБ003560,2023-12,16.0,48.0
ЦБ003560,2024-01,16.0,32.0
ЦБ003560,2024-02,16.0,62.0
ЦБ003560,2024-03,2.0,30.0
ЦБ003560,2024-07,48.0,172.0
ЦБ003562,2022-02,6.0,3.0
ЦБ003563,2022-03,1.0,1.0
ЦБ003563,2022-07,1.0,0.0
ЦБ003569,2022-06,1.0,0.0
ЦБ003569,2022-07,1.0,0.0
ЦБ003569,2022-09,1.0,5.0
ЦБ003569,2022-12,1.0,2.0
ЦБ003569,2023-01,1.0,4.0
ЦБ003569,2023-08,1.0,1.0
ЦБ003569,2023-10,1.0,4.0
ЦБ003569,2024-01,1.0,1.0
ЦБ003569,2024-03,1.0,2.0
ЦБ003573,2022-02,1.0,4.0
ЦБ003582,2022-01,4.0,43.0
ЦБ003582,2022-03,8.0,23.0
ЦБ003582,2022-04,8.0,35.0
ЦБ003582,2022-05,12.0,35.0
ЦБ003582,2022-07,4.0,13.0
ЦБ003582,2022-08,8.0,13.0
ЦБ003582,2022-10,4.0,15.0
ЦБ003582,2022-11,4.0,27.0
ЦБ003582,2022-12,8.0,23.0
ЦБ003582,2023-01,4.0,9.0
ЦБ003582,2023-02,4.0,13.0
ЦБ003582,2023-03,8.0,47.0
ЦБ003582,2023-04,8.0,65.0
ЦБ003582,2023-06,12.0,23.0
ЦБ003582,2023-08,4.0,15.0
ЦБ003582,2023-09,4.0,10.0
ЦБ003582,2023-10,5.0,20.0
ЦБ003582,2023-12,8.0,20.0
ЦБ003582,2024-01,12.0,20.0
ЦБ003582,2024-03,8.0,28.0
ЦБ003582,2024-04,4.0,44.0
ЦБ003582,2024-05,4.0,20.0
ЦБ003582,2024-06,4.0,16.0
ЦБ003582,2024-07,4.0,16.0
ЦБ003583,2022-01,4.0,47.0
ЦБ003583,2022-03,8.0,35.0
ЦБ003583,2022-04,12.0,49.0
ЦБ003583,2022-05,12.0,47.0
ЦБ003583,2022-07,1.0,32.0
ЦБ003583,2022-08,4.0,32.0
ЦБ003583,2022-11,4.0,28.0
ЦБ003583,2023-01,4.0,20.0
ЦБ003583,2023-02,4.0,16.0
ЦБ003583,2023-03,4.0,6.0
ЦБ003583,2023-04,10.0,16.0
ЦБ003583,2023-08,4.0,8.0
ЦБ003583,2023-09,4.0,3.0
ЦБ003583,2023-10,5.0,23.0
ЦБ003583,2023-12,8.0,11.0
ЦБ003583,2024-01,4.0,11.0
ЦБ003583,2024-03,4.0,23.0
ЦБ003583,2024-04,4.0,13.0
ЦБ003585,2023-08,2.0,1.0
ЦБ003585,2023-11,0.0,1.0
ЦБ003585,2024-02,1.0,0.0
ЦБ003610,2022-10,1.0,553.0
ЦБ003610,2023-09,200.0,353.0
ЦБ003610,2024-04,50.0,303.0
ЦБ003616,2023-03,1.0,0.0
ЦБ003623,2024-02,8.0,13.0
ЦБ003623,2024-03,4.0,3.0
ЦБ003625,2022-10,1.0,5.0
ЦБ003626,2023-05,1.0,6.0
ЦБ003628,2023-06,1.0,1.0
ЦБ003628,2024-06,1.0,0.0
ЦБ003629,2022-02,1.0,0.0
ЦБ003629,2023-10,1.0,3.0
ЦБ003629,2023-11,1.0,4.0
ЦБ003629,2024-05,1.0,1.0
ЦБ003629,2024-06,1.0,2.0
ЦБ003631,2023-06,0.0,2.0
ЦБ003631,2023-11,1.0,1.0
ЦБ003644,2022-02,1.0,17.0
ЦБ003674,2022-10,1.0,2.0
ЦБ003674,2022-11,1.0,4.0
ЦБ003674,2023-05,1.0,1.0
ЦБ003674,2023-11,1.0,4.0
ЦБ003675,2022-03,1.0,8.0
ЦБ003678,2022-10,1.0,3.0
ЦБ003678,2022-11,1.0,4.0
ЦБ003678,2023-05,1.0,3.0
ЦБ003678,2023-11,1.0,1.0
ЦБ003685,2024-03,1.0,0.0
ЦБ003687,2022-03,1.0,3.0
ЦБ003688,2024-02,1.0,1.0
ЦБ003690,2022-04,1.0,2.0
ЦБ003690,2023-07,1.0,1.0
ЦБ003690,2023-11,1.0,0.0
ЦБ003691,2023-11,1.0,5.0
ЦБ003692,2023-07,1.0,7.0
ЦБ003693,2023-12,1.0,2.0
ЦБ003693,2024-06,2.0,0.0
ЦБ003694,2022-02,1.0,0.0
ЦБ003695,2024-06,1.0,2.0
ЦБ003696,2022-06,1.0,3.0
ЦБ003696,2022-08,1.0,2.0
ЦБ003696,2023-08,1.0,1.0
ЦБ003696,2023-10,1.0,0.0
ЦБ003697,2022-03,1.0,3.0
ЦБ003697,2022-06,0.0,3.0
ЦБ003697,2022-08,0.0,3.0
ЦБ003699,2022-03,1.0,3.0
ЦБ003699,2022-06,0.0,3.0
ЦБ003699,2022-08,0.0,3.0
ЦБ003703,2022-11,1.0,0.0
ЦБ003705,2023-08,1.0,0.0
ЦБ003708,2024-03,1.0,1.0
ЦБ003709,2023-06,0.0,1.0
ЦБ003712,2023-04,1.0,1.0
ЦБ003719,2023-03,1.0,0.0
ЦБ003720,2023-10,1.0,3.0
ЦБ003733,2022-03,2.0,4.0
ЦБ003733,2022-08,2.0,8.0
ЦБ003733,2023-03,2.0,2.0
ЦБ003733,2023-05,2.0,0.0
ЦБ003735,2022-02,6.0,0.0
ЦБ003737,2023-05,2.0,7.0
ЦБ003737,2024-07,2.0,5.0
ЦБ003749,2022-11,2.0,0.0
ЦБ003750,2022-02,0.0,5.0
ЦБ003752,2022-02,1.0,1.0
ЦБ003752,2023-10,1.0,0.0
ЦБ003757,2022-02,2.0,2.0
ЦБ003762,2022-05,1.0,9.0
ЦБ003762,2024-04,1.0,8.0
ЦБ003776,2022-03,1.0,84.0
ЦБ003776,2022-09,7.0,76.0
ЦБ003776,2022-10,1.0,73.0
ЦБ003776,2022-11,3.0,72.0
ЦБ003776,2022-12,1.0,59.0
ЦБ003776,2023-01,13.0,55.0
ЦБ003776,2023-02,4.0,54.0
ЦБ003776,2023-03,1.0,42.0
ЦБ003776,2023-04,12.0,36.0
ЦБ003776,2023-05,6.0,30.0
ЦБ003776,2023-06,6.0,30.0
ЦБ003776,2023-08,8.0,16.0
ЦБ003776,2023-09,6.0,9.0
ЦБ003776,2023-10,7.0,4.0
ЦБ003776,2023-12,3.0,0.0
ЦБ003776,2024-01,1.0,0.0
ЦБ003787,2022-06,1.0,0.0
ЦБ003810,2022-09,1.0,1.0
ЦБ003810,2023-08,1.0,0.0
ЦБ003816,2023-01,1.0,0.0
ЦБ003828,2022-04,1.0,0.0
ЦБ003831,2024-04,1.0,0.0
ЦБ003840,2022-07,1.0,33.0
ЦБ003840,2023-03,5.0,28.0
ЦБ003840,2024-06,2.0,28.0
ЦБ003840,2024-07,-2.0,28.0
ЦБ003841,2022-02,1.0,25.0
ЦБ003841,2024-06,9.0,17.0
ЦБ003841,2024-07,-2.0,17.0
ЦБ003846,2024-06,1.0,22.0
ЦБ003847,2024-06,2.0,8.0
ЦБ003848,2022-09,7.0,4.0
ЦБ003848,2022-12,2.0,2.0
ЦБ003849,2022-07,6.0,17.0
ЦБ003849,2022-09,7.0,10.0
ЦБ003849,2022-12,2.0,8.0
ЦБ003852,2022-01,1.0,3.0
ЦБ003852,2022-05,2.0,3.0
ЦБ003852,2022-06,1.0,4.0
ЦБ003852,2022-08,2.0,3.0
ЦБ003852,2022-12,2.0,3.0
ЦБ003852,2023-01,1.0,4.0
ЦБ003852,2024-02,1.0,1.0
ЦБ003852,2024-06,1.0,2.0
ЦБ003857,2024-06,1.0,50.0
ЦБ003866,2024-07,2.0,0.0
ЦБ003867,2023-10,1.0,0.0
ЦБ003869,2022-01,2.0,14.0
ЦБ003869,2022-03,2.0,12.0
ЦБ003869,2022-12,4.0,6.0
ЦБ003869,2023-01,2.0,6.0
ЦБ003872,2022-12,1.0,4.0
ЦБ003872,2023-06,1.0,1.0
ЦБ003872,2023-07,2.0,1.0
ЦБ003873,2022-03,4.0,2.0
ЦБ003873,2023-06,2.0,0.0
ЦБ003875,2022-04,1.0,16.0
ЦБ003875,2022-10,1.0,15.0
ЦБ003875,2024-04,1.0,14.0
ЦБ003883,2022-02,1.0,1.0
ЦБ003885,2022-01,4.0,16.0
ЦБ003885,2022-03,4.0,8.0
ЦБ003885,2022-12,4.0,8.0
ЦБ003885,2023-01,4.0,8.0
ЦБ003885,2023-04,6.0,18.0
ЦБ003885,2023-11,1.0,9.0
ЦБ003890,2023-02,1.0,1.0
ЦБ003904,2022-10,0.0,1.0
ЦБ003904,2023-10,1.0,1.0
ЦБ003904,2024-07,1.0,0.0
ЦБ003907,2022-04,1.0,2.0
ЦБ003907,2022-05,1.0,4.0
ЦБ003907,2022-06,2.0,4.0
ЦБ003907,2022-12,2.0,4.0
ЦБ003907,2024-05,2.0,0.0
ЦБ003909,2022-02,2.0,6.0
ЦБ003909,2022-08,2.0,4.0
ЦБ003909,2022-10,2.0,6.0
ЦБ003909,2023-04,4.0,4.0
ЦБ003909,2023-10,2.0,2.0
ЦБ003909,2023-12,2.0,6.0
ЦБ003909,2024-01,2.0,2.0
ЦБ003909,2024-02,2.0,6.0
ЦБ003909,2024-04,2.0,10.0
ЦБ003909,2024-06,2.0,4.0
ЦБ003910,2022-03,2.0,2.0
ЦБ003910,2022-06,2.0,0.0
ЦБ003910,2022-09,2.0,4.0
ЦБ003910,2023-07,2.0,2.0
ЦБ003910,2023-09,2.0,2.0
ЦБ003911,2022-01,2.0,6.0
ЦБ003911,2023-02,2.0,2.0
ЦБ003911,2023-09,2.0,4.0
ЦБ003911,2023-10,2.0,8.0
ЦБ003911,2023-11,2.0,4.0
ЦБ003911,2023-12,2.0,6.0
ЦБ003911,2024-01,2.0,6.0
ЦБ003911,2024-03,2.0,6.0
ЦБ003911,2024-04,2.0,10.0
ЦБ003911,2024-06,6.0,16.0
ЦБ003911,2024-08,2.0,
ЦБ003912,2023-06,2.0,4.0
ЦБ003912,2024-03,2.0,8.0
ЦБ003912,2024-06,2.0,2.0
ЦБ003913,2022-05,4.0,6.0
ЦБ003913,2022-10,2.0,0.0
ЦБ003913,2022-11,4.0,6.0
ЦБ003913,2023-01,2.0,6.0
ЦБ003913,2023-07,2.0,2.0
ЦБ003913,2023-09,2.0,0.0
ЦБ003913,2023-10,4.0,8.0
ЦБ003913,2023-12,2.0,2.0
ЦБ003913,2024-06,1.0,3.0
ЦБ003914,2022-10,2.0,31.0
ЦБ003915,2022-01,2.0,2.0
ЦБ003915,2023-09,2.0,0.0
ЦБ003915,2024-05,2.0,6.0
ЦБ003915,2024-06,2.0,6.0
ЦБ003919,2023-08,1.0,4.0
ЦБ003919,2024-02,1.0,3.0
ЦБ003921,2022-03,1.0,0.0
ЦБ003927,2022-01,12.0,59.0
ЦБ003927,2022-02,16.0,107.0
ЦБ003927,2022-03,16.0,207.0
ЦБ003927,2022-04,4.0,107.0
ЦБ003927,2022-06,8.0,67.0
ЦБ003927,2022-07,32.0,47.0
ЦБ003927,2022-08,16.0,39.0
ЦБ003927,2022-09,4.0,31.0
ЦБ003927,2022-10,8.0,19.0
ЦБ003927,2022-11,12.0,21.0
ЦБ003927,2022-12,8.0,31.0
ЦБ003927,2023-03,4.0,13.0
ЦБ003927,2023-04,4.0,19.0
ЦБ003927,2023-06,4.0,19.0
ЦБ003927,2023-09,8.0,27.0
ЦБ003927,2023-11,12.0,15.0
ЦБ003927,2024-02,4.0,23.0
ЦБ003927,2024-03,8.0,28.0
ЦБ003927,2024-04,12.0,50.0
ЦБ003927,2024-05,11.0,96.0
ЦБ003927,2024-07,4.0,46.0
ЦБ003929,2022-10,8.0,30.0
ЦБ003935,2022-02,2.0,0.0
ЦБ003949,2022-01,2.0,6.0
ЦБ003949,2022-02,2.0,3.0
ЦБ003949,2022-03,4.0,6.0
ЦБ003949,2022-07,2.0,4.0
ЦБ003949,2022-11,2.0,8.0
ЦБ003949,2023-09,1.0,3.0
ЦБ003949,2023-10,1.0,3.0
ЦБ003949,2024-05,2.0,1.0
ЦБ003949,2024-06,2.0,5.0
ЦБ003949,2024-07,1.0,6.0
ЦБ003952,2022-01,1.0,3.0
ЦБ003952,2022-02,1.0,4.0
ЦБ003952,2022-03,2.0,1.0
ЦБ003952,2022-07,2.0,2.0
ЦБ003952,2022-11,2.0,4.0
ЦБ003952,2023-03,1.0,8.0
ЦБ003952,2023-04,1.0,4.0
ЦБ003952,2023-09,1.0,3.0
ЦБ003952,2024-05,2.0,1.0
ЦБ003952,2024-06,2.0,4.0
ЦБ003952,2024-07,1.0,4.0
ЦБ003953,2023-06,1.0,0.0
ЦБ003955,2022-01,2.0,2.0
ЦБ003955,2022-02,2.0,4.0
ЦБ003955,2022-04,4.0,6.0
ЦБ003955,2022-05,4.0,12.0
ЦБ003955,2022-06,5.0,15.0
ЦБ003955,2022-07,2.0,10.0
ЦБ003955,2022-08,2.0,6.0
ЦБ003955,2022-09,2.0,8.0
ЦБ003955,2022-10,4.0,10.0
ЦБ003955,2023-02,2.0,12.0
ЦБ003955,2023-04,4.0,12.0
ЦБ003955,2023-05,2.0,3.0
ЦБ003955,2023-06,4.0,0.0
ЦБ003955,2023-07,3.0,0.0
ЦБ003957,2022-01,1.0,5.0
ЦБ003957,2022-03,2.0,2.0
ЦБ003957,2022-06,1.0,3.0
ЦБ003957,2022-08,1.0,2.0
ЦБ003957,2023-04,1.0,2.0
ЦБ003957,2023-05,1.0,4.0
ЦБ003957,2023-08,2.0,0.0
ЦБ003957,2023-09,1.0,2.0
ЦБ003957,2023-11,3.0,7.0
ЦБ003957,2024-03,1.0,4.0
ЦБ003957,2024-04,1.0,7.0
ЦБ003957,2024-07,1.0,3.0
ЦБ003967,2024-03,1.0,16.0
ЦБ003970,2022-01,1.0,2.0
ЦБ003970,2022-03,2.0,2.0
ЦБ003970,2022-07,1.0,1.0
ЦБ003970,2022-10,1.0,1.0
ЦБ003970,2022-11,1.0,3.0
ЦБ003970,2022-12,1.0,4.0
ЦБ003970,2023-02,1.0,3.0
ЦБ003970,2023-03,1.0,5.0
ЦБ003970,2024-02,1.0,2.0
ЦБ003970,2024-04,1.0,0.0
ЦБ003970,2024-05,1.0,0.0
ЦБ003970,2024-06,1.0,3.0
ЦБ003970,2024-07,1.0,2.0
ЦБ003972,2023-03,1.0,0.0
ЦБ003973,2022-01,1.0,0.0
ЦБ003974,2022-07,2.0,1.0
ЦБ003974,2022-11,1.0,1.0
ЦБ003976,2022-01,1.0,4.0
ЦБ003976,2022-03,1.0,2.0
ЦБ003976,2022-06,1.0,1.0
ЦБ003976,2022-07,1.0,2.0
ЦБ003977,2022-11,1.0,0.0
ЦБ003982,2022-01,8.0,48.0
ЦБ003982,2022-02,9.0,37.0
ЦБ003982,2022-07,8.0,16.0
ЦБ003982,2022-12,8.0,16.0
ЦБ003982,2023-09,8.0,16.0
ЦБ003982,2024-05,8.0,12.0
ЦБ003982,2024-06,8.0,23.0
ЦБ003985,2022-01,1.0,9.0
ЦБ003985,2022-02,1.0,3.0
ЦБ003985,2022-03,3.0,6.0
ЦБ003985,2022-04,1.0,10.0
ЦБ003985,2022-07,1.0,7.0
ЦБ003985,2022-08,3.0,9.0
ЦБ003985,2022-10,1.0,3.0
ЦБ003985,2022-11,4.0,5.0
ЦБ003985,2022-12,3.0,6.0
ЦБ003985,2023-03,3.0,7.0
ЦБ003985,2023-04,1.0,5.0
ЦБ003985,2023-08,1.0,4.0
ЦБ003985,2023-09,2.0,6.0
ЦБ003985,2023-10,3.0,5.0
ЦБ003985,2023-11,2.0,6.0
ЦБ003985,2023-12,3.0,13.0
ЦБ003985,2024-03,4.0,9.0
ЦБ003985,2024-04,5.0,17.0
ЦБ003985,2024-05,4.0,6.0
ЦБ003985,2024-06,2.0,6.0
ЦБ003985,2024-07,3.0,2.0
ЦБ003985,2024-08,1.0,
ЦБ003988,2022-07,1.0,2.0
ЦБ003988,2022-09,2.0,4.0
ЦБ003988,2022-11,2.0,3.0
ЦБ003988,2022-12,1.0,3.0
ЦБ003988,2023-04,1.0,2.0
ЦБ003988,2023-06,1.0,3.0
ЦБ003988,2023-07,2.0,4.0
ЦБ003988,2023-09,1.0,3.0
ЦБ003988,2023-12,1.0,1.0
ЦБ003988,2024-04,1.0,4.0
ЦБ003990,2022-05,2.0,4.0
ЦБ003990,2022-07,2.0,0.0
ЦБ004006,2022-12,1.0,0.0
ЦБ004008,2022-09,1.0,0.0
ЦБ004012,2024-03,1.0,0.0
ЦБ004037,2024-03,4.0,15.0
ЦБ004037,2024-04,1.0,15.0
ЦБ004039,2022-05,2.0,4.0
ЦБ004039,2022-11,2.0,2.0
ЦБ004039,2023-01,2.0,4.0
ЦБ004039,2023-09,2.0,1.0
ЦБ004039,2023-10,4.0,12.0
ЦБ004039,2023-12,2.0,5.0
ЦБ004040,2022-04,3.0,6.0
ЦБ004040,2022-05,1.0,8.0
ЦБ004040,2022-06,1.0,5.0
ЦБ004040,2022-10,1.0,3.0
ЦБ004040,2023-07,2.0,3.0
ЦБ004040,2023-08,1.0,6.0
ЦБ004040,2023-11,1.0,3.0
ЦБ004040,2023-12,2.0,6.0
ЦБ004040,2024-04,1.0,2.0
ЦБ004057,2023-04,1.0,2.0
ЦБ004057,2023-05,1.0,2.0
ЦБ004059,2022-06,1.0,1.0
ЦБ004059,2022-07,3.0,4.0
ЦБ004059,2022-08,1.0,6.0
ЦБ004059,2022-09,1.0,3.0
ЦБ004059,2022-10,3.0,7.0
ЦБ004059,2022-12,1.0,1.0
ЦБ004059,2023-01,1.0,2.0
ЦБ004059,2023-02,1.0,4.0
ЦБ004059,2023-04,1.0,2.0
ЦБ004059,2023-08,2.0,3.0
ЦБ004059,2023-09,3.0,0.0
ЦБ004059,2023-10,4.0,8.0
ЦБ004059,2024-02,1.0,1.0
ЦБ004059,2024-03,2.0,5.0
ЦБ004059,2024-05,2.0,4.0
ЦБ004059,2024-06,2.0,7.0
ЦБ004063,2022-05,4.0,23.0
ЦБ004063,2022-09,8.0,15.0
ЦБ004063,2022-10,4.0,20.0
ЦБ004063,2022-11,8.0,20.0
ЦБ004063,2023-04,4.0,0.0
ЦБ004063,2023-05,8.0,16.0
ЦБ004063,2023-06,4.0,34.0
ЦБ004063,2023-07,2.0,14.0
ЦБ004063,2023-10,8.0,26.0
ЦБ004063,2024-04,16.0,8.0
ЦБ004063,2024-05,8.0,24.0
ЦБ004064,2023-05,6.0,35.0
ЦБ004064,2023-09,1.0,34.0
ЦБ004065,2022-12,0.0,14.0
ЦБ004065,2024-03,2.0,12.0
ЦБ004066,2023-10,2.0,8.0
ЦБ004068,2022-06,1.0,0.0
ЦБ004070,2022-01,2.0,11.0
ЦБ004070,2022-03,3.0,9.0
ЦБ004070,2022-05,2.0,6.0
ЦБ004070,2022-06,3.0,6.0
ЦБ004070,2022-07,4.0,2.0
ЦБ004070,2022-08,8.0,11.0
ЦБ004070,2022-09,5.0,15.0
ЦБ004070,2022-10,4.0,12.0
ЦБ004070,2022-11,1.0,11.0
ЦБ004070,2022-12,1.0,7.0
ЦБ004070,2023-04,1.0,3.0
ЦБ004070,2023-05,7.0,11.0
ЦБ004070,2023-06,2.0,9.0
ЦБ004070,2023-07,4.0,5.0
ЦБ004070,2023-08,2.0,9.0
ЦБ004070,2023-11,1.0,4.0
ЦБ004070,2024-02,4.0,8.0
ЦБ004070,2024-04,2.0,4.0
ЦБ004070,2024-06,2.0,3.0
ЦБ004070,2024-07,3.0,7.0
ЦБ004074,2022-07,4.0,0.0
ЦБ004075,2023-07,8.0,0.0
ЦБ004077,2023-06,2.0,0.0
ЦБ004081,2022-03,1.0,3.0
ЦБ004081,2022-09,1.0,2.0
ЦБ004081,2022-12,1.0,1.0
ЦБ004081,2023-04,1.0,4.0
ЦБ004081,2023-08,1.0,1.0
ЦБ004081,2023-10,1.0,4.0
ЦБ004085,2022-04,1.0,0.0
ЦБ004085,2022-08,1.0,1.0
ЦБ004085,2022-09,1.0,1.0
ЦБ004085,2022-12,1.0,1.0
ЦБ004085,2023-08,1.0,2.0
ЦБ004085,2023-09,1.0,4.0
ЦБ004085,2023-10,1.0,6.0
ЦБ004085,2024-04,1.0,2.0
ЦБ004087,2022-11,1.0,448.0
ЦБ004087,2023-05,2.0,445.0
ЦБ004087,2023-06,1.0,445.0
ЦБ004087,2023-10,1.0,444.0
ЦБ004087,2023-11,0.0,442.0
ЦБ004087,2023-12,2.0,442.0
ЦБ004087,2024-01,0.0,442.0
ЦБ004087,2024-05,2.0,440.0
ЦБ004088,2022-05,1.0,263.0
ЦБ004088,2022-10,2.0,261.0
ЦБ004088,2023-03,2.0,259.0
ЦБ004088,2023-08,4.0,255.0
ЦБ004088,2023-10,7.0,248.0
ЦБ004088,2023-12,3.0,245.0
ЦБ004088,2024-02,1.0,243.0
ЦБ004088,2024-03,1.0,241.0
ЦБ004088,2024-04,2.0,239.0
ЦБ004088,2024-05,2.0,239.0
ЦБ004089,2022-04,1.0,104.0
ЦБ004089,2022-09,1.0,103.0
ЦБ004089,2022-11,2.0,100.0
ЦБ004089,2022-12,1.0,100.0
ЦБ004089,2024-01,3.0,95.0
ЦБ004089,2024-02,2.0,94.0
ЦБ004089,2024-03,1.0,90.0
ЦБ004089,2024-04,4.0,86.0
ЦБ004089,2024-05,4.0,85.0
ЦБ004089,2024-06,1.0,84.0
ЦБ004091,2022-08,1.0,2.0
ЦБ004091,2022-10,1.0,1.0
ЦБ004091,2022-11,1.0,4.0
ЦБ004091,2023-03,1.0,1.0
ЦБ004091,2023-04,1.0,2.0
ЦБ004091,2023-05,1.0,3.0
ЦБ004091,2023-06,1.0,2.0
ЦБ004091,2023-08,1.0,2.0
ЦБ004091,2023-09,1.0,4.0
ЦБ004091,2024-02,1.0,5.0
ЦБ004091,2024-03,4.0,10.0
ЦБ004091,2024-06,1.0,2.0
ЦБ004091,2024-07,1.0,2.0
ЦБ004096,2022-05,2.0,2.0
ЦБ004096,2022-10,0.0,0.0
ЦБ004096,2022-11,1.0,0.0
ЦБ004107,2022-02,1.0,1.0
ЦБ004107,2022-03,1.0,2.0
ЦБ004107,2022-04,1.0,2.0
ЦБ004107,2022-05,1.0,2.0
ЦБ004107,2022-07,1.0,4.0
ЦБ004107,2022-09,1.0,3.0
ЦБ004107,2022-11,2.0,1.0
ЦБ004107,2022-12,1.0,5.0
ЦБ004107,2023-02,1.0,1.0
ЦБ004107,2023-03,2.0,4.0
ЦБ004107,2023-05,1.0,3.0
ЦБ004107,2023-06,1.0,5.0
ЦБ004107,2023-12,2.0,1.0
ЦБ004107,2024-03,1.0,2.0
ЦБ004107,2024-04,1.0,4.0
ЦБ004107,2024-05,1.0,6.0
ЦБ004111,2022-01,1.0,1.0
ЦБ004111,2022-02,1.0,3.0
ЦБ004111,2022-04,1.0,2.0
ЦБ004111,2022-08,1.0,1.0
ЦБ004111,2022-12,1.0,1.0
ЦБ004111,2023-01,1.0,1.0
ЦБ004111,2023-03,2.0,3.0
ЦБ004111,2023-10,1.0,2.0
ЦБ004111,2023-11,1.0,3.0
ЦБ004111,2023-12,2.0,3.0
ЦБ004111,2024-03,1.0,1.0
ЦБ004111,2024-04,1.0,4.0
ЦБ004111,2024-05,1.0,6.0
ЦБ004111,2024-06,3.0,6.0
ЦБ004111,2024-07,2.0,5.0
ЦБ004114,2023-04,1.0,2.0
ЦБ004114,2023-05,1.0,1.0
ЦБ004114,2024-02,1.0,2.0
ЦБ004114,2024-05,1.0,1.0
ЦБ004122,2022-11,1.0,0.0
ЦБ004125,2023-10,0.0,1.0
ЦБ004125,2024-01,1.0,0.0
ЦБ004131,2022-08,1.0,0.0
ЦБ004138,2024-02,1.0,0.0
ЦБ004143,2023-11,1.0,0.0
ЦБ004145,2022-02,1.0,0.0
ЦБ004149,2022-04,1.0,1.0
ЦБ004149,2022-05,1.0,1.0
ЦБ004149,2024-06,1.0,0.0
ЦБ004150,2022-04,1.0,0.0
ЦБ004150,2022-05,1.0,1.0
ЦБ004150,2024-06,1.0,0.0
ЦБ004151,2024-04,1.0,0.0
ЦБ004153,2023-10,1.0,5.0
ЦБ004159,2022-10,1.0,0.0
ЦБ004161,2023-11,1.0,0.0
ЦБ004167,2023-08,2.0,0.0
ЦБ004168,2024-04,2.0,4.0
ЦБ004168,2024-07,1.0,3.0
